unit_id,airline_sentiment,airline,text
681458481,neutral,Delta,@JetBlue Tomorrow wouldn�۪t have been soon enough! Thank you for the info!
681450452,neutral,United,@united I did. they told us the wrong carousel number.
681459991,neutral,Delta,@JetBlue what's the link for #FlyFi
681462087,neutral,US Airways,@USAirways can u tell me if 5238 from clt to Jan has gotten out of the gate yet?  I will have a tight connection out of clt to mco.
681454126,neutral,United,"@united Well, It's LA and then a 2hr+ car ride to a dark Palm Springs technically. Maybe I'll get bumped to 1st class Den to PHL on Friday:)"
681453409,neutral,United,@united followed &amp; DM'd.
681448854,neutral,Virgin America,"@VirginAmerica Done, but I need the receipt ASAP. Could you please help? #150219-000114"
681454196,neutral,United,@united flt 4567 has had two more updates in the last 3 minutes.
681462392,neutral,US Airways,@USAirways is there  anyway to get rebook in help on twitter?
681462840,neutral,US Airways,"@USAirways if there are empty first class seats on my flight at check in, why wouldn't I be automatically upgraded?"
681455387,neutral,Southwest,@SouthwestAir How can we get refund instead of credit for flight that you Cancelled Flightled? We couldn't switch to a flight tomorrow.
681458998,neutral,Delta,@JetBlue Maybe I'll just go to Cleveland instead.
681451810,neutral,United,@united  no thanks
681461206,neutral,US Airways,"@USAirways if my flight, 4035, is delayed, what time do I have to arrive at BHM?"
681462835,neutral,US Airways,@usairways Trying to go Nashville to London and just have no idea when would be a good time to fly out of Nashville right now. @AmericanAir
681448741,neutral,Virgin America,@VirginAmerica shares rise on Q4 financial results - USA TODAY http://t.co/lFS4PEFE6y
681678358,neutral,American,@AmericanAir Will my us air points now be combined with yours?
681449514,neutral,United,@united how is Mexico not international from the us?
681461254,neutral,US Airways,@USAirways you should update your passbook passes with any gate changes.
681453169,neutral,United,@united @perfectomobile You really shouldn't use the word 'crashing.' Just sayin'.
681457030,neutral,Southwest,@SouthwestAir damn weather messing up everything #serenitynow
681457493,neutral,Delta,............. RT @JetBlue: Our fleet's on fleek. http://t.co/X7iLzqdwe2
681459626,neutral,Delta,@JetBlue Thanks for the FB. message telling me I will have to wait between 1-3 days.  I'm waiting.
681458810,neutral,Delta,@JetBlue and @WSJ team up offering in-flight access to journal content http://t.co/PTsbkA4cDJ
681454267,neutral,United,"@united + UA has been rolling out improvements too, we think. Hoping they'll catch up soon? Meantime, ANA is our preference!"
681456484,neutral,Southwest,@SouthwestAir Thank you.
681450653,neutral,United,@united I do not see where it talks about military baggage fees. Can you please guide me. Thanks
681458654,neutral,Delta,@JetBlue Thank you ! What about Paris ? Could we arrange something from there ?
681461901,neutral,US Airways,"@USAirways we're glad to hear it. Out of curiosity, what causes such flight patterns?"
681455966,neutral,Southwest,@SouthwestAir wow! Some things are better forgotten!
681458875,neutral,Delta,"@jetblue We'd love to help Shanese Bryant-Melton, a hard-working grandmother from DC, go to Miami. It's on her bucket list. #flyitforward"
681457004,neutral,Southwest,@SouthwestAir landing early morning @BWI_Airport after snowfall. http://t.co/apRZsPxigE
681459106,neutral,Delta,@jetblue I was able to access it by using the drop down instead of clicking on the tab.
681459679,neutral,Delta,@JetBlue I�۪m getting an ���it depends�۝ vibe. Fair enough!
681460006,neutral,Delta,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Greenfield Daily Reporter http://t.co/LM3opxkxch
681451669,neutral,United,"@united I'm aware, I fly a lot :) Just sad I had to change my shoes (boots), ha! #HappyFlight"
681458926,neutral,Delta,@JetBlue Has DC Thinking About Summer With New Nantucket Service - @MarketWatch http://t.co/yI4wGUk5tr
681458872,neutral,Delta,@JetBlue Airways Hits New 52-Week High at $17.58 (JBLU) - sleekmoney http://t.co/zdKXn4kTOu
681678690,neutral,American,@AmericanAir .. UMM hello?
681452764,neutral,United,"@united Also, a United phone representative just asked me for my web password. Is that normal?"
681455186,neutral,Southwest,"@SouthwestAir is now recruiting for Fall 15, Spring 16 Internships. 
2/23/15, 5- 6pm @JindalCMC Davidson Auditorium(1.118) #JSOM #UTDallas"
681454562,neutral,Southwest,@SouthwestAir I have a few questions about flying with my Maltese puppy. Can you DM me?
681454920,neutral,Southwest,@SouthwestAir still planing on flights into Dal? We are trying to fly in tomorrow from lax
681455271,neutral,Southwest,@SouthwestAir fortunately didn't have to. The flight took off on time.
681677350,neutral,American,@AmericanAir can I get a free ticket to Hawaii for being fabulous
681457552,neutral,Delta,���@JetBlue: Our fleet's on fleek. http://t.co/y5qE9HcQzT�۝ why.
681451081,neutral,United,@united same day flights
681454570,neutral,Southwest,@SouthwestAir Could you maybe hook (@FuyukaiDesuYo ) with some imagine dragon tickets tonight! SHES a HUGEEEEE FAN &amp; would really love to go
681462042,neutral,US Airways,@USAirways  is a bag that is   23�۝L x 9�۝W x 12�۝H  allowed as a carry on?
681456005,neutral,Southwest,@SouthwestAir Do you perhaps have a pair to the Atlanta show? #prettyplease
681678973,neutral,American,@AmericanAir  my fly is 1579  if do you have some news
681460038,neutral,US Airways,@USAirways Yes. Confirmation number and all.
681452405,neutral,United,@united assume those benefits only apply to my own reservation. Any way my partner (on diff res) can use them? Can we combine res?
681449566,neutral,United,@united I would love if someone could get me back to Austin tonight and I do not wish to wait til tomorrow morning.
681449555,neutral,United,"@united did you have seen my message today?? About a mcdonnell Douglas dc 10 model?? I will hear it if you read it, Goodnight now"
681453404,neutral,United,@united Turkish Airlines rebooked us a United flight on our second leg from FRA -&gt; IAD. Is there any way to check if upgrades are available?
681677618,neutral,American,"@AmericanAir You don't have those abilities anywhere! Not at the ticket counter, at cust service, or online. That's why we're done here."
681462110,neutral,US Airways,@USAirways sure did. I have carried this bag on numerous times on the same style plane. Planning accordingly apparently accounts for nothing
681678928,neutral,American,@AmericanAir can we get a status update on flight 1457? Are we going to make it home tonight...?
681458704,neutral,Delta,"@JetBlue me again :) you don't have ABC on Inflight TV, do you? (If so, what channel? #SharkTank is on!)"
681456468,neutral,Southwest,@SouthwestAir go south everyone
681457173,neutral,Delta,@JetBlue Yeah I have! I'm on it!! Looking for specific dates - I will just keep checking daily for a fare drop
681448770,neutral,Virgin America,@VirginAmerica I need you to follow back in order to DM.
681458625,neutral,Delta,"@JetBlue I'd go back to Haiti to deliver shoes, books&amp;medicine to kids I met in orphanage last year. #flyingitforward http://t.co/pGoeUXnsPI"
681457892,neutral,Delta,"@JetBlue I have someone driving me, it's best to get a wheelchair once I get inside?"
681677670,neutral,American,@AmericanAir just hoping/praying for a safe flight. They've had to stop and de-ice our plane yet again_��_
681457474,neutral,Delta,���@JetBlue: Our fleet's on fleek. http://t.co/tEjrN09tfw�۝ NOOOOOOOOOOOOOOOOOO
681460108,neutral,US Airways,"@USAirways Is there a phone line to call into that isn't being affected by ""bad weather""? Trying to book a vacation, here... _���"
681459512,neutral,Delta,@JetBlue he's sch for 530 tmw on AA. would love to find him an earlier one with yall if possible. He's in FLL
681454417,neutral,Southwest,"@SouthwestAir That was Chantilly, Paris, France."
681677309,neutral,American,@AmericanAir I thought all those planes were retired? #MD80
681453196,neutral,United,"@united  Need to change flight from this Tuesday to sooner to attend to ailing parent in FL, Need help!! #custserv"
681456257,neutral,Southwest,@SouthwestAir Thanks! Will do
681449880,neutral,United,"@United States faundation was by faith Judeo Cristian,@Not it was by ideologias.@ http://t.co/mWBk68k0A3"
681455431,neutral,Southwest,@SouthwestAir we are trying to go as far away from King'sCollegeLondon as possible for charity today. Would you help us ? #jailbreak #RAG
681456676,neutral,Southwest,"@SouthwestAir @travelportland welcome to Portland. Sun, Mt hood and Southwest. http://t.co/y3SAHVX3Zk"
681453624,neutral,United,@united PTY to PIT via IAH
681455995,neutral,Southwest,@SouthwestAir can I get some luv with a fallow?
681449122,neutral,United,@united Pls Help Baby Hannah get the life saving surgeries she requires.She needs your help.Pls Donate/RT http://t.co/kQnrrP86A5
681461054,neutral,US Airways,@USAirways any idea when flight 703 to Miami will leave for a second time?
681455591,neutral,Southwest,"@SouthwestAir left behind iPad Air on flight 505 from Bradley to BWI, plane had already left by the time I realized. Can you possibly help?"
681454820,neutral,Southwest,"@SouthwestAir yes, please #companionpass"
681462831,neutral,US Airways,@USAirways last name Pordes
681453840,neutral,United,@united You please do not burn my dreams !!!  #burningman tickets sales today.
681457701,neutral,Delta,@JetBlue ...and when did your legal department start running your social media channels?
681449084,neutral,United,@united the os isn't controlled by me but rather @VerizonWireless .  App is new.
681457511,neutral,Delta,"���@JetBlue: Our fleet's on fleek. http://t.co/pa7dCjXlzL�۝

C'mon fam_��__��_ just. No. Ok?"
681457387,neutral,Delta,Stop this madness RT @JetBlue: Our fleet's on fleek. http://t.co/7x9uSbj2FV
681451546,neutral,United,@united - it is possible to make a ticket change via Twitter? Traveling internationally and can't make calls... Thanks in advance!
681463073,neutral,US Airways,@USAirways done
681678803,neutral,American,@AmericanAir can you use the aa credit platinum select world mastercard for Alaska flights?  Or just american?
681462141,neutral,US Airways,@USAirways Nice try.  Doesn't apply to Philly.
681457028,neutral,Southwest,@SouthwestAir - any update on flights in to BNA today?
681459990,neutral,Delta,@JetBlue Can't view seat selection/change seat for flight tomorrow. Can you look into this?
681453410,neutral,United,@united I want a hotel room and a whiskey.
681677804,neutral,American,@AmericanAir the Late Flightst usair4603. Earlier 4591
681461829,neutral,US Airways,@USAirways How does flight 680 look? I'm hearing about Cancelled Flightled departures from @Reagan_Airport and I'm about to head into it
681679791,neutral,American,"���@AmericanAir: @TilleyMonsta George, that doesn't look good. Please follow this link to start the refund process: http://t.co/4gr39s91Dl�۝_���"
